53.5171 	DATA 	Keypress: num_add
54.5166 	DATA 	Keypress: num_add
55.5168 	DATA 	Keypress: num_add
56.5167 	DATA 	Keypress: num_add
57.5165 	DATA 	Keypress: num_add
58.5169 	DATA 	Keypress: num_add
59.5166 	DATA 	Keypress: num_add
60.5167 	DATA 	Keypress: num_add
61.5168 	DATA 	Keypress: num_add
62.5163 	DATA 	Keypress: num_add
62.6230 	EXP 	Sound  started
63.5166 	DATA 	Keypress: num_add
63.6523 	DATA 	Keypress: 1
64.5173 	DATA 	Keypress: num_add
65.5171 	DATA 	Keypress: num_add
66.5169 	DATA 	Keypress: num_add
67.5174 	DATA 	Keypress: num_add
68.5170 	DATA 	Keypress: num_add
69.5174 	DATA 	Keypress: num_add
70.5171 	DATA 	Keypress: num_add
71.5169 	DATA 	Keypress: num_add
72.5171 	DATA 	Keypress: num_add
73.5169 	DATA 	Keypress: num_add
74.5170 	DATA 	Keypress: num_add
75.5170 	DATA 	Keypress: num_add
76.5166 	DATA 	Keypress: num_add
77.5168 	DATA 	Keypress: num_add
78.5166 	DATA 	Keypress: num_add
79.5166 	DATA 	Keypress: num_add
80.5167 	DATA 	Keypress: num_add
80.6241 	EXP 	Sound  started
81.5163 	DATA 	Keypress: num_add
82.5166 	DATA 	Keypress: num_add
82.8946 	DATA 	Keypress: 1
83.5162 	DATA 	Keypress: num_add
84.5162 	DATA 	Keypress: num_add
85.5163 	DATA 	Keypress: num_add
86.5164 	DATA 	Keypress: num_add
87.5161 	DATA 	Keypress: num_add
88.5162 	DATA 	Keypress: num_add
89.5161 	DATA 	Keypress: num_add
90.5163 	DATA 	Keypress: num_add
91.5174 	DATA 	Keypress: num_add
92.5171 	DATA 	Keypress: num_add
93.5169 	DATA 	Keypress: num_add
94.5168 	DATA 	Keypress: num_add
95.5169 	DATA 	Keypress: num_add
96.5167 	DATA 	Keypress: num_add
97.5168 	DATA 	Keypress: num_add
98.5167 	DATA 	Keypress: num_add
98.6252 	EXP 	Sound  started
99.5170 	DATA 	Keypress: num_add
99.6487 	DATA 	Keypress: 1
100.5168 	DATA 	Keypress: num_add
101.5165 	DATA 	Keypress: num_add
102.5167 	DATA 	Keypress: num_add
103.5163 	DATA 	Keypress: num_add
104.5165 	DATA 	Keypress: num_add
105.5162 	DATA 	Keypress: num_add
106.5163 	DATA 	Keypress: num_add
107.5162 	DATA 	Keypress: num_add
108.5162 	DATA 	Keypress: num_add
109.5163 	DATA 	Keypress: num_add
110.5164 	DATA 	Keypress: num_add
111.5160 	DATA 	Keypress: num_add
112.5159 	DATA 	Keypress: num_add
113.5159 	DATA 	Keypress: num_add
114.5160 	DATA 	Keypress: num_add
115.5157 	DATA 	Keypress: num_add
116.5161 	DATA 	Keypress: num_add
116.6264 	EXP 	Sound  started
117.5171 	DATA 	Keypress: num_add
118.5169 	DATA 	Keypress: num_add
119.5165 	DATA 	Keypress: num_add
120.5167 	DATA 	Keypress: num_add
121.5166 	DATA 	Keypress: num_add
122.5168 	DATA 	Keypress: num_add
123.5163 	DATA 	Keypress: num_add
124.5167 	DATA 	Keypress: num_add
125.5165 	DATA 	Keypress: num_add
126.5165 	DATA 	Keypress: num_add
127.5161 	DATA 	Keypress: num_add
128.5160 	DATA 	Keypress: num_add
129.5162 	DATA 	Keypress: num_add
130.5165 	DATA 	Keypress: num_add
130.6275 	EXP 	Sound  started
131.5163 	DATA 	Keypress: num_add
131.5471 	DATA 	Keypress: 1
132.5163 	DATA 	Keypress: num_add
133.5159 	DATA 	Keypress: num_add
134.5161 	DATA 	Keypress: num_add
135.5158 	DATA 	Keypress: num_add
136.5158 	DATA 	Keypress: num_add
137.5164 	DATA 	Keypress: num_add
138.5156 	DATA 	Keypress: num_add
139.5159 	DATA 	Keypress: num_add
140.5160 	DATA 	Keypress: num_add
141.5158 	DATA 	Keypress: num_add
142.5158 	DATA 	Keypress: num_add
143.5155 	DATA 	Keypress: num_add
144.5164 	DATA 	Keypress: num_add
145.5164 	DATA 	Keypress: num_add
146.5166 	DATA 	Keypress: num_add
147.5166 	DATA 	Keypress: num_add
148.5165 	DATA 	Keypress: num_add
148.6287 	EXP 	Sound  started
149.5161 	DATA 	Keypress: num_add
149.7023 	DATA 	Keypress: 1
150.5163 	DATA 	Keypress: num_add
151.5164 	DATA 	Keypress: num_add
152.5163 	DATA 	Keypress: num_add
153.5161 	DATA 	Keypress: num_add
154.5163 	DATA 	Keypress: num_add
155.5161 	DATA 	Keypress: num_add
156.5159 	DATA 	Keypress: num_add
157.5161 	DATA 	Keypress: num_add
158.5160 	DATA 	Keypress: num_add
159.5157 	DATA 	Keypress: num_add
160.5158 	DATA 	Keypress: num_add
161.5157 	DATA 	Keypress: num_add
162.5154 	DATA 	Keypress: num_add
163.5157 	DATA 	Keypress: num_add
164.5157 	DATA 	Keypress: num_add
165.5152 	DATA 	Keypress: num_add
166.5158 	DATA 	Keypress: num_add
166.6300 	EXP 	Sound  started
167.5156 	DATA 	Keypress: num_add
167.5169 	DATA 	Keypress: 1
168.5152 	DATA 	Keypress: num_add
169.5152 	DATA 	Keypress: num_add
170.5153 	DATA 	Keypress: num_add
171.5165 	DATA 	Keypress: num_add
172.5161 	DATA 	Keypress: num_add
173.5162 	DATA 	Keypress: num_add
174.5162 	DATA 	Keypress: num_add
175.5159 	DATA 	Keypress: num_add
176.5159 	DATA 	Keypress: num_add
177.5162 	DATA 	Keypress: num_add
178.5160 	DATA 	Keypress: num_add
179.5158 	DATA 	Keypress: num_add
180.5157 	DATA 	Keypress: num_add
181.5157 	DATA 	Keypress: num_add
182.5157 	DATA 	Keypress: num_add
183.5157 	DATA 	Keypress: num_add
184.5158 	DATA 	Keypress: num_add
184.6315 	EXP 	Sound  started
185.5157 	DATA 	Keypress: num_add
185.5645 	DATA 	Keypress: 1
186.5155 	DATA 	Keypress: num_add
